datetime,shipid,lon,lat,heading,course,speed,shiptype,destination
2020-03-01T21:41:17Z,c9cea3a0-1d1f-4756-984d-de284811a611,23.561135,37.890186666666665,242,53.8,0.2,70,PIRAEUS ANCHORAGE
2020-03-01T16:16:37Z,a384dea1-14a5-4a11-bc1b-6a59f49e42ec,23.56884,37.95560166666667,259,306,0.1,80,PIRAEUS
2020-03-01T09:38:21Z,fb2cb3db-63b3-4c23-a668-d809411ff3dd,23.545933333333334,37.88718333333334,195,297,0,80,GRPIR FO
2020-03-01T15:02:31Z,15189c25-f797-4451-98f1-f0a894965073,23.601533333333336,37.95,355,,0,1,M PIRAES      
2020-03-01T21:15:29Z,5304e459-384c-47b9-b3e9-be1703964724,23.595681666666668,37.952875,348,330.5,0,70,PIRAEUS
2020-03-01T02:44:06Z,fde3110a-d1bc-4f8f-b670-09fa5b1430d2,23.61093333333333,37.95718333333333,,151.8,0,52,PIRAEUS
2020-03-01T19:16:24Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.68273,37.93092333333333,211,16.9,0,60,ARG/KOS
2020-03-01T20:32:10Z,64534cdf-15d9-4b16-99f2-b9d8de5afb6e,23.65035333333333,37.93173,329,141,0,37,TREZONIA
2020-03-01T06:39:51Z,fde3110a-d1bc-4f8f-b670-09fa5b1430d2,23.610916666666665,37.95719999999999,,312.3,0,52,PIRAEUS
2020-03-01T08:42:17Z,8c0825be-2cab-40c7-8f7a-09a44c32a9f3,23.528096666666666,37.84527666666667,,41.3,14.3,60,ARGOSARONIKOS
2020-03-01T11:27:42Z,d41ec601-68c0-4735-9533-c5a26f577d96,23.591661666666667,37.90896166666666,,215.6,31.9,60,
2020-02-29T23:29:43Z,a295a927-6562-4188-885b-31f86cda126d,23.683875,37.92865166666666,,219.7,0,90,AEGEAN SEA
2020-03-01T20:34:42Z,2065b08a-e420-4e8a-9f8d-ef1f621a597e,23.64028,37.946955,264,264,0,69,THI-NAXO-PARO-PIR
2020-03-01T05:19:18Z,8a28060e-8c2b-4cc8-92db-8df4e244685e,23.55049,37.955185,9,61.5,0,90,
2020-03-01T13:38:16Z,85acb58c-b7fc-4b6c-8665-26716e90b456,23.681775000000002,37.93291833333333,249,173,0.1,37,FLOISVOS
2020-03-01T18:11:33Z,f684ee0d-4ef2-406b-85fe-4bca34acedb1,23.680145,37.931664999999995,,262.1,0,37,MYKONOS
2020-03-01T09:22:38Z,bd0c62e2-3510-4abc-bfd2-b01b3dda2057,23.556898333333333,37.96028166666667,,0,0,52,PIRAEUS
2020-03-01T17:52:59Z,770952c6-b74e-4f7f-92be-64d2bbbfd61c,23.63966333333333,37.94045666666667,58,292,0,40,PIR-ARGOSARONIKO-PIR
2020-02-29T22:14:51Z,15189c25-f797-4451-98f1-f0a894965073,23.601566666666667,37.95,355,,0,1,M PIRAES      
2020-03-01T09:50:34Z,2e107f6c-ffa5-4142-8b47-27d184b0e2cd,23.554266666666667,37.87978833333333,217,352.4,0.2,70,PIRAEUS
2020-03-01T07:50:12Z,10807db4-2c77-4a7a-a418-0af8f0d672d8,23.569266666666667,37.86976666666667,30,29.7,9.9,70,GRPIR
2020-03-01T03:03:34Z,6355d97e-0c5e-4ff0-95d7-02c7061677c5,23.566528333333334,37.96098666666667,185,336.6,0.1,37,PERAMA
2020-03-01T10:56:19Z,64534cdf-15d9-4b16-99f2-b9d8de5afb6e,23.65033833333333,37.93174,329,285,0.1,37,TREZONIA
2020-03-01T01:11:27Z,3e7697c9-1d54-46b1-b293-a7fd5e0f1d8b,23.582446666666666,37.95296666666666,274,183.1,0,89,GRPER
2020-03-01T06:16:11Z,50ee2bf4-a35b-459b-86ce-a687f5d0085e,23.668848333333337,37.93902666666667,,231.3,0,37,PIRAEUS
2020-03-01T08:09:39Z,586c0e63-af5e-4228-950a-e208621df13d,23.509018333333334,37.868296666666666,145,348.5,0,70,PIR ANCHORAGE OPL
2020-03-01T10:49:25Z,18ee54dc-c4e0-4c52-ba37-9cb4b70cbf7f,23.682431666666666,37.931898333333336,,0,0,37,FLISVOS
2020-03-01T09:54:07Z,8a28060e-8c2b-4cc8-92db-8df4e244685e,23.550526666666666,37.95515,8,61.5,0,90,
2020-03-01T13:24:57Z,5a933ef4-013f-4640-a7f5-f2c92ef8c4e0,23.536661666666664,37.892489999999995,239,57,0.1,79,PIRAEUS
2020-03-01T20:26:33Z,574dc0e6-1c9b-41ab-9a41-ace1667f529f,23.63109166666667,37.94106,,69.4,0.1,69,PIR
2020-03-01T05:59:44Z,1b47b82f-cebf-4ea8-91a9-f890ecf30f1c,23.603783333333336,37.9565,,104,0,52,PIREUS 
2020-03-01T02:17:01Z,50ee2bf4-a35b-459b-86ce-a687f5d0085e,23.66884333333333,37.93901666666667,,286.1,0,37,PIRAEUS
2020-03-01T05:38:32Z,bc965f0f-935e-443d-ae1a-6c7267b820a4,23.605811666666668,37.95913333333333,222,339.5,0,70,GRPIR
2020-03-01T16:28:43Z,15189c25-f797-4451-98f1-f0a894965073,23.601583333333334,37.95003333333333,354,,0,1,M PIRAES      
2020-02-29T22:52:25Z,9decd30e-d4a9-4c73-8942-5e8832c9062d,23.5336,38.03744,,,0,80,
2020-03-01T01:46:47Z,c671bcf6-2fa2-4e2f-b536-1995122de063,23.641383333333334,37.94795,179,38,0,60,SIR TIN MYK
2020-03-01T11:30:45Z,c3a54263-5780-4c47-99bd-cd86a1951aa9,23.529845,37.964663333333334,,158.2,3,60,PALOUKIA/PERAMA<<
2020-03-01T08:48:29Z,cf373304-9962-40e5-9872-f76cec9ff501,23.550866666666664,37.952983333333336,,,0,40,SALAMINA
2020-03-01T01:02:02Z,5c771c66-3d0e-46c4-b0c6-ce2471a43459,23.647468333333332,37.93756666666666,,18,0,0,
2020-02-29T23:31:40Z,c1ece90f-d8c8-415f-947a-659eb9828525,23.550283333333333,37.954766666666664,5,68,0,79,GR PIR
2020-03-01T01:53:37Z,c95556fb-dd75-4b6a-9e47-0f9bd7cfb71c,23.555676666666667,37.95979166666667,,0,0,60,GR PIRAEUS
2020-03-01T11:18:08Z,0ca387b7-27dd-483f-bc81-cd1577a251c3,23.58308333333333,37.95294166666667,94,267.2,0,80,PERAMA
2020-03-01T13:20:02Z,dbf07bba-9faf-45af-8c5b-b94b72dabdf3,23.522904999999998,37.891913333333335,138,256.5,0.1,81,PERIOXI
2020-03-01T11:05:56Z,2e107f6c-ffa5-4142-8b47-27d184b0e2cd,23.55329833333333,37.879978333333334,180,243,0.1,70,PIRAEUS
2020-03-01T02:25:44Z,279c62db-f4f6-4d49-9dca-11dd7cf5db21,23.69183333333333,37.803133333333335,331,332,20.4,60,PIR-CH-PIR
2020-03-01T11:34:07Z,d96afda8-0c78-4316-9ffa-c0d6940c8d8b,23.55445166666667,37.926966666666665,165,127.4,0.1,80,PERIOXI
2020-03-01T10:56:44Z,a61c8579-59ba-4a7c-96c8-f69213fd7708,23.553183333333333,37.88005,,246.9,0.1,81,BUNKERING PIRAEUS AR
2020-03-01T13:19:35Z,cc0a125c-06a4-4fec-8d96-b343c6819398,23.539435,37.95929666666667,,273.4,7,60,SALAMINA  
2020-03-01T20:46:56Z,d96afda8-0c78-4316-9ffa-c0d6940c8d8b,23.555351666666663,37.92648666666666,222,21.6,0,80,PERIOXI
2020-03-01T20:42:33Z,f684ee0d-4ef2-406b-85fe-4bca34acedb1,23.68014833333333,37.93165166666667,,218.3,0,37,MYKONOS
2020-03-01T11:00:23Z,c9ce5521-b771-477c-ad0f-7bd152c11841,23.67186,37.81305,332,331.3,6,80,HR-OMI > GR-PIR
2020-03-01T04:45:12Z,6c9c58fc-a582-485d-9583-a46365e8bda7,23.54733333333333,37.866499999999995,,314,0.1,80,KERATSINI      
2020-03-01T13:01:19Z,71dd47ad-32bd-4449-81c4-7ed83147a39c,23.608616666666666,37.89731,178,178.7,9.8,71,TRIZM       
2020-03-01T13:20:21Z,e5f27cad-1dda-4cde-9d38-a44d2cfa6d3e,23.631733333333333,37.892050000000005,,344.5,12.3,,
2020-03-01T06:17:43Z,e304b05f-1f6b-4a88-86f1-2ff8fd7fbcbb,23.538416666666667,37.851933333333335,,224.2,33.2,40,ARGOSARONIKOS
2020-03-01T06:15:42Z,8b998a42-caba-4baa-81e2-2318f290906e,23.668628333333334,37.938853333333334,297,0.1,0,37,AEGEAN SEA
2020-03-01T15:24:14Z,cc0a125c-06a4-4fec-8d96-b343c6819398,23.530475000000003,37.965556666666664,,,0,60,SALAMINA  
2020-03-01T07:42:51Z,63288989-fa11-47b8-a2f0-c3b215b15ead,23.635053333333335,37.943605000000005,217,171,0,69,PIRAEUS
2020-03-01T13:04:43Z,f684ee0d-4ef2-406b-85fe-4bca34acedb1,23.680146666666666,37.931625000000004,,245.4,0,37,MYKONOS
2020-03-01T18:58:01Z,c2ace080-8025-4b40-9c29-c16d72b1b766,23.682185,37.932840000000006,,,0,37,
2020-02-29T22:09:29Z,15189c25-f797-4451-98f1-f0a894965073,23.601516666666665,37.95001666666667,355,,0,1,M PIRAES      
2020-03-01T08:43:56Z,48c84af5-897a-4fc1-8523-c5e3ab9e363f,23.575125,37.93618,,200,6.4,80,
2020-03-01T03:09:21Z,ce516ef8-9605-4e8a-b8c3-0786cd877746,23.631383333333336,37.8824,318,318.9,9.1,,
2020-03-01T11:45:17Z,8a28060e-8c2b-4cc8-92db-8df4e244685e,23.550448333333335,37.95503333333333,8,61.5,0,90,
2020-02-29T22:18:41Z,15189c25-f797-4451-98f1-f0a894965073,23.60155,37.95003333333333,355,,0,1,M PIRAES      
2020-03-01T15:47:25Z,48c84af5-897a-4fc1-8523-c5e3ab9e363f,23.579891666666665,37.948495,,317,6.9,80,
2020-02-29T22:18:44Z,b2cf2e53-3d3a-4ffd-acf6-9fd578bbe304,23.68268,37.93215,,,0,37,
2020-03-01T01:50:42Z,5b2f778f-8d36-40c8-a397-aa811dcba824,23.62447,37.94102833333333,151,106.3,0,1,M-R-S-T-N-K-K-L-P
2020-03-01T01:12:45Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.682706666666665,37.930908333333335,212,16.9,0,60,ARG/KOS
2020-03-01T03:41:16Z,d4189290-a565-4f76-9a88-f7dc2174b186,23.602588333333333,37.94990666666667,,28.6,0,69,NEO MOLO DRAPETSONA
2020-03-01T05:45:37Z,6cf361f0-c551-4c8a-8922-3d11b7ae4b95,23.574216666666665,37.95953333333333,,345,0,52,PERAMA
2020-03-01T05:06:15Z,1a3a06e9-d5f0-4781-9093-82849dbae654,23.577636666666667,37.95172,27,220.7,2.5,71,EGALY
2020-03-01T11:52:18Z,cf373304-9962-40e5-9872-f76cec9ff501,23.550866666666664,37.95296666666666,,,0,40,SALAMINA
2020-03-01T09:55:01Z,c2ace080-8025-4b40-9c29-c16d72b1b766,23.68223,37.932845,,,0,37,
2020-03-01T20:19:52Z,50ee2bf4-a35b-459b-86ce-a687f5d0085e,23.668835,37.93902333333333,,308.6,0,37,PIRAEUS
2020-03-01T09:53:43Z,7f5c8994-30f4-4c69-8f54-4ae65a004ca9,23.609135,37.955529999999996,,141.7,0,52,PIRAEUS
2020-03-01T11:07:15Z,18ee54dc-c4e0-4c52-ba37-9cb4b70cbf7f,23.682441666666666,37.931886666666664,,0,0,37,FLISVOS
2020-03-01T09:52:45Z,18ee54dc-c4e0-4c52-ba37-9cb4b70cbf7f,23.682411666666667,37.93190666666667,,0,0,37,FLISVOS
2020-03-01T08:33:40Z,d467aaae-69f0-4c51-a743-7563e6c5839f,23.556783333333332,37.96031666666667,206,212,0,52,PIRAEUS
2020-03-01T08:42:14Z,a295a927-6562-4188-885b-31f86cda126d,23.683878333333332,37.92865666666667,,219.7,0,90,AEGEAN SEA
2020-03-01T02:11:43Z,86dbf2ec-a3df-462a-9343-7e78adbd43da,23.604375,37.95000666666667,,0,0,62,PIRAEUS
2020-03-01T19:06:29Z,cf373304-9962-40e5-9872-f76cec9ff501,23.550875,37.95293,,,0,40,SALAMINA
2020-03-01T19:23:12Z,89bc8c00-30ac-46f0-a169-9828b59b27c1,23.60761,37.953428333333335,,,0,52,PERAMA 
2020-03-01T05:38:54Z,1a3a06e9-d5f0-4781-9093-82849dbae654,23.611835,37.91845,175,181,10.4,71,EGALY
2020-03-01T12:43:13Z,f684ee0d-4ef2-406b-85fe-4bca34acedb1,23.680131666666668,37.93163666666667,,225.8,0,37,MYKONOS
2020-03-01T17:23:46Z,2e107f6c-ffa5-4142-8b47-27d184b0e2cd,23.585085,37.906735000000005,36,33.5,3,70,PIRAEUS
2020-03-01T02:58:46Z,c95556fb-dd75-4b6a-9e47-0f9bd7cfb71c,23.555693333333334,37.95981166666666,,0,0,60,GR PIRAEUS
2020-03-01T07:15:12Z,63288989-fa11-47b8-a2f0-c3b215b15ead,23.63506,37.943599999999996,218,194.3,0,69,PIRAEUS
2020-03-01T14:12:33Z,6c9c58fc-a582-485d-9583-a46365e8bda7,23.560166666666664,37.904833333333336,,23,9.3,80,KERATSINI      
2020-03-01T11:53:37Z,d96afda8-0c78-4316-9ffa-c0d6940c8d8b,23.554435,37.926950000000005,169,127.4,0,80,PERIOXI
2020-03-01T01:58:32Z,15189c25-f797-4451-98f1-f0a894965073,23.6016,37.94998333333333,354,,0,1,M PIRAES      
2020-03-01T12:37:31Z,420bed91-8df8-4af8-9754-3df1d1c105b0,23.575316666666666,37.92335,9,6,4.6,74,GRPIR
2020-03-01T00:14:44Z,bc9adc24-0fb4-4cbd-b5a4-5f7b3b500252,23.681493333333332,37.92964166666666,32,,,37,
2020-03-01T09:34:41Z,fde3110a-d1bc-4f8f-b670-09fa5b1430d2,23.611316666666667,37.95708333333334,,11.1,0,52,PIRAEUS
2020-03-01T17:20:55Z,18ee54dc-c4e0-4c52-ba37-9cb4b70cbf7f,23.682415,37.93188166666666,,0,0,37,FLISVOS
2020-03-01T01:35:52Z,15189c25-f797-4451-98f1-f0a894965073,23.601583333333334,37.95,354,,0,1,M PIRAES      
2020-03-01T01:50:06Z,c95556fb-dd75-4b6a-9e47-0f9bd7cfb71c,23.555673333333335,37.95979333333333,,0,0,60,GR PIRAEUS
2020-03-01T08:31:24Z,a295a927-6562-4188-885b-31f86cda126d,23.68389,37.92863666666666,,219.7,0,90,AEGEAN SEA
2020-03-01T01:04:27Z,c671bcf6-2fa2-4e2f-b536-1995122de063,23.641416666666665,37.9479,179,38,0,60,SIR TIN MYK
2020-03-01T17:46:01Z,c671bcf6-2fa2-4e2f-b536-1995122de063,23.641416666666665,37.94786666666666,178,74,0,60,SYR TIN MYK
2020-03-01T02:42:40Z,ada3303a-8831-40cd-90de-7aa0bba18146,23.606706666666664,37.94928,,259.8,0,0,PIRAEUS 
2020-03-01T14:07:45Z,2e107f6c-ffa5-4142-8b47-27d184b0e2cd,23.55316,37.88006666666667,188,282,0.2,70,PIRAEUS
2020-03-01T21:12:41Z,947225f9-53b7-490a-a20c-ebaae7f0e379,23.681820000000002,37.932825,,299.7,0,37,
2020-03-01T00:43:31Z,2065b08a-e420-4e8a-9f8d-ef1f621a597e,23.640296666666664,37.946958333333335,263,263,0,69,THI-NAXO-PARO-PIR
2020-02-29T22:52:50Z,552ebcee-fcd8-4dd2-8c1e-2822a5372203,23.549095,37.95,,110.1,0,52,PIRAEUS
2020-03-01T09:04:08Z,0b0d795d-f3d2-499d-b734-d4310e3a4c22,23.683,37.931000000000004,211,234,0,37,FLISVOS
2020-03-01T05:07:22Z,86dbf2ec-a3df-462a-9343-7e78adbd43da,23.6044,37.949981666666666,,0,0,62,PIRAEUS
2020-03-01T01:42:56Z,34faf686-eaa5-446f-a9f4-0a3e3874c3da,23.62430833333333,37.79110333333333,153,152.9,10.9,80,KAVALA
2020-03-01T17:20:29Z,28e3c6b9-8aaa-43c8-8a02-e475a7bbdb76,23.683415,37.93055833333334,271,,0,0,FLOISVOS:
2020-03-01T18:35:02Z,df0fd6f7-2a46-4ff3-a2b3-278b5019f298,23.668631666666666,37.939755,,,0.1,36,
2020-03-01T13:09:03Z,076431cc-5ae5-4a0f-a46c-726b56443ca5,23.683803333333334,37.92874833333334,23,248.2,0,37,PROVA
2020-03-01T17:11:05Z,1a04d028-1086-4ed0-ba96-834f85cc8f63,23.555538333333335,37.96384833333333,,,0,60,PALOUKIA >< PERAMA
2020-03-01T11:54:52Z,63288989-fa11-47b8-a2f0-c3b215b15ead,23.635083333333334,37.94358666666667,217,16.5,0,69,PIRAEUS
2020-03-01T10:53:39Z,64534cdf-15d9-4b16-99f2-b9d8de5afb6e,23.65033833333333,37.93174166666667,329,320,0.2,37,TREZONIA
2020-03-01T19:06:44Z,6c9c58fc-a582-485d-9583-a46365e8bda7,23.611,37.958333333333336,,,0,80,KERATSINI      
2020-03-01T01:18:54Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.682714999999998,37.93091166666667,212,16.9,0,60,ARG/KOS
2020-03-01T03:19:21Z,10807db4-2c77-4a7a-a418-0af8f0d672d8,23.537483333333334,37.85666666666667,37,0,0,70,GRPIR
2020-03-01T13:02:20Z,bc811245-96e5-4e09-8352-99ad2c6bcee6,23.64046666666667,37.94681666666667,259,142,0,60,SR PR NX HR SC KU KT
2020-03-01T06:45:20Z,ea178c53-1bc7-46a0-baf1-25e714c29c2f,23.641365,37.94412333333333,83,79.2,7.3,89,P.XELI-ARG/KOS-PIR
2020-03-01T10:18:24Z,86dbf2ec-a3df-462a-9343-7e78adbd43da,23.604418333333335,37.95000166666667,,0,0,62,PIRAEUS
2020-03-01T17:13:44Z,8468e143-0d99-43f2-823c-2671d9955d41,23.53042333333333,37.96568,,310.9,0,60,PERAMA PALOYKIA
2020-03-01T10:02:58Z,c95556fb-dd75-4b6a-9e47-0f9bd7cfb71c,23.555655,37.95979833333333,,0,0,60,GR PIRAEUS
2020-03-01T09:11:23Z,1fe00389-be92-4281-bc0e-7d8e2fb7fe06,23.603901666666665,37.95629333333333,,95.5,0,0,PIREUS
2020-03-01T16:52:30Z,9c6364f5-73bf-4374-9d6a-a1b324c379e6,23.63685,37.945816666666666,177,86.5,0,60,GRHER
2020-03-01T06:01:30Z,b7411b85-c043-4f65-8cf8-a1ea4d40872e,23.684083333333334,37.93226166666667,,,0,37,
2020-03-01T11:24:21Z,88720196-3e46-4855-819f-fccaf480a527,23.506351666666667,37.84977333333333,148,325.3,0,81,GR PIR
2020-03-01T10:23:33Z,ada3303a-8831-40cd-90de-7aa0bba18146,23.556885,37.96021333333333,,182.1,0,99,PIRAEUS 
2020-03-01T01:23:20Z,64534cdf-15d9-4b16-99f2-b9d8de5afb6e,23.650355,37.931715000000004,329,160,0,37,TREZONIA
2020-03-01T08:33:44Z,c3a54263-5780-4c47-99bd-cd86a1951aa9,23.546453333333332,37.95941666666667,,257.8,7.6,60,PALOUKIA/PERAMA<<
2020-03-01T21:20:22Z,15189c25-f797-4451-98f1-f0a894965073,23.60155,37.95001666666667,354,,0,1,M PIRAES      
2020-03-01T15:12:14Z,1b47b82f-cebf-4ea8-91a9-f890ecf30f1c,23.60376666666667,37.95648333333334,,334,0,52,PIREUS 
2020-03-01T09:08:04Z,8b72f7b6-03d9-4241-8310-b0d4616a976d,23.557166666666667,37.92111666666666,195,341,0,80,PERIOXH
2020-03-01T05:48:03Z,63288989-fa11-47b8-a2f0-c3b215b15ead,23.63506,37.943603333333336,218,309.9,0,69,PIRAEUS
2020-03-01T18:41:08Z,050f50c8-105b-4083-938b-5266e65e6c7a,23.531851666666668,37.84349333333333,269,269.5,6.3,71,GRPIR
2020-03-01T07:55:48Z,9be0fbc8-0428-4948-b7d4-cbb09dc5a960,23.495385,37.81812166666667,,50.6,12.9,60,PIREAS
2020-03-01T15:20:01Z,8b998a42-caba-4baa-81e2-2318f290906e,23.668625000000002,37.93886333333333,297,0.1,0,37,AEGEAN SEA
2020-02-29T23:39:24Z,1fe00389-be92-4281-bc0e-7d8e2fb7fe06,23.605574999999998,37.956379999999996,,112,0,0,PIREUS
2020-03-01T10:27:02Z,8b998a42-caba-4baa-81e2-2318f290906e,23.668616666666665,37.93884666666667,297,0.1,0,37,AEGEAN SEA
2020-03-01T13:15:10Z,b7411b85-c043-4f65-8cf8-a1ea4d40872e,23.684064999999997,37.93225833333334,,,0,37,
2020-03-01T01:21:33Z,df0fd6f7-2a46-4ff3-a2b3-278b5019f298,23.668645,37.93976833333333,,,0,36,
2020-03-01T04:50:03Z,952f6eb8-dbab-4ce2-93e6-41ba414fad7f,23.611965,37.95863333333333,,0,0,81,KERATSINI
2020-03-01T08:50:04Z,85acb58c-b7fc-4b6c-8665-26716e90b456,23.681773333333336,37.932921666666665,249,196,0.1,37,FLOISVOS
2020-03-01T07:56:47Z,c95556fb-dd75-4b6a-9e47-0f9bd7cfb71c,23.555648333333334,37.95981833333334,,0,0,60,GR PIRAEUS
2020-03-01T21:25:04Z,1f79d3be-e826-4382-aac9-ca03fecf3a0f,23.639916666666668,37.94255,,208,0,60,PIREAS
2020-03-01T20:20:53Z,952f6eb8-dbab-4ce2-93e6-41ba414fad7f,23.59585,37.956516666666666,,153,0,81,KERATSINI
2020-03-01T12:30:18Z,0ca387b7-27dd-483f-bc81-cd1577a251c3,23.583138333333334,37.95287,94,267.2,0,80,PERAMA
2020-03-01T20:03:29Z,cf373304-9962-40e5-9872-f76cec9ff501,23.55088,37.95292333333334,,,0,40,SALAMINA
2020-03-01T03:03:48Z,218271e7-0682-400e-8e88-730c5e881916,23.622368333333334,37.93469833333334,251,257.2,0,52,PIRAEUS
2020-03-01T10:12:17Z,d96afda8-0c78-4316-9ffa-c0d6940c8d8b,23.554866666666666,37.92700333333333,196,108.9,0.1,80,PERIOXI
2020-03-01T01:47:15Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.68271,37.93091666666667,212,16.9,0,60,ARG/KOS
2020-03-01T03:36:31Z,df0fd6f7-2a46-4ff3-a2b3-278b5019f298,23.668636666666664,37.93976833333333,,,0,36,
2020-03-01T06:23:10Z,fde3110a-d1bc-4f8f-b670-09fa5b1430d2,23.610916666666665,37.95718333333333,,281.2,0,52,PIRAEUS
2020-03-01T15:15:05Z,2e107f6c-ffa5-4142-8b47-27d184b0e2cd,23.553001666666667,37.879955,170,249.5,0.2,70,PIRAEUS
2020-03-01T10:40:49Z,9a048f4c-915b-4e05-9c5b-2eede62b74ac,23.61074,37.957274999999996,,277.4,0,52,GR PIR
2020-03-01T08:41:44Z,18ee54dc-c4e0-4c52-ba37-9cb4b70cbf7f,23.682408333333335,37.931895000000004,,0,0,37,FLISVOS
2020-03-01T17:15:17Z,8a28060e-8c2b-4cc8-92db-8df4e244685e,23.550473333333333,37.955103333333334,8,61.5,0,90,
2020-02-29T22:13:56Z,6067bba7-b0d1-49af-a9e3-6a4010ce68fb,23.54257,37.95911666666667,,82.1,6.6,60,PAL-PER-PAL
2020-03-01T16:51:52Z,63288989-fa11-47b8-a2f0-c3b215b15ead,23.635065,37.94359333333333,218,350.8,0,69,PIRAEUS
2020-03-01T12:07:48Z,8a28060e-8c2b-4cc8-92db-8df4e244685e,23.550405,37.955130000000004,7,61.5,0.1,90,
2020-03-01T12:56:20Z,b7411b85-c043-4f65-8cf8-a1ea4d40872e,23.684046666666667,37.932251666666666,,,0,37,
2020-03-01T04:41:53Z,cd385f56-d991-4779-8090-50e94605d9f6,23.578680000000002,37.90909333333333,37,28.6,1.6,70,GR PIR
2020-02-29T23:39:56Z,7e1e5bcf-f706-45b0-bc32-8d0326fde115,23.609735,37.95763833333333,,0,0,52,ORDERS
2020-02-29T23:21:13Z,f684ee0d-4ef2-406b-85fe-4bca34acedb1,23.680138333333332,37.93166,,280.6,0,37,MYKONOS
2020-03-01T18:20:16Z,cc0a125c-06a4-4fec-8d96-b343c6819398,23.553835,37.96216166666667,,57.7,4.5,60,SALAMINA  
2020-03-01T11:23:20Z,47df59b5-6fcf-468c-aeca-266ec7dc27ae,23.60676833333333,37.95386,118,126.2,0.1,52,PERAMA
2020-03-01T12:34:34Z,e304b05f-1f6b-4a88-86f1-2ff8fd7fbcbb,23.514200000000002,37.834399999999995,,230.2,32.2,40,ARGOSARONIKOS
2020-03-01T15:37:55Z,8e1f8a76-edde-4b96-92f6-95def88d4d93,23.53881833333333,37.860371666666666,222,153.2,0.1,70,GR SKG > GR PIR
2020-03-01T05:02:57Z,9be0fbc8-0428-4948-b7d4-cbb09dc5a960,23.642139999999998,37.944343333333336,,263.4,0,60,PIREAS
2020-03-01T02:37:49Z,b7411b85-c043-4f65-8cf8-a1ea4d40872e,23.684098333333335,37.932251666666666,,,0,37,
2020-03-01T04:33:50Z,2065b08a-e420-4e8a-9f8d-ef1f621a597e,23.63457,37.94135166666667,242,239,8.6,69,PIR-PAR-NAX-IO-THI
2020-03-01T10:50:15Z,c3a54263-5780-4c47-99bd-cd86a1951aa9,23.5364,37.96015666666666,,291.1,5.4,60,PALOUKIA/PERAMA<<
2020-03-01T21:05:17Z,7e1e5bcf-f706-45b0-bc32-8d0326fde115,23.5856,37.95076666666667,,243,1,52,ORDERS
2020-03-01T07:54:35Z,a61c8579-59ba-4a7c-96c8-f69213fd7708,23.5775,37.960433333333334,,301.2,0.1,81,BUNKERING PIRAEUS AR
2020-03-01T13:06:56Z,7825cdc8-0e8b-472e-8c2d-2601367720a2,23.68385,37.930395,,0,0,36,
2020-03-01T00:39:52Z,18a10fab-f282-4455-a3c6-15b2c405d581,23.611821666666668,37.95769,,93.5,0,30,
2020-03-01T06:26:29Z,daff4d28-b6ae-4de6-a15c-3a2a7cac8954,23.681516666666667,37.929955,34,238.9,0,37,PAROS
2020-03-01T08:00:56Z,c95556fb-dd75-4b6a-9e47-0f9bd7cfb71c,23.555643333333332,37.95980833333333,,0,0,60,GR PIRAEUS
2020-03-01T10:06:44Z,1153da34-9fbe-4a2d-b1d4-89365304ff9c,23.548793333333332,37.950338333333335,156,260.6,0,32,GR SAL
2020-03-01T06:10:07Z,1a3a06e9-d5f0-4781-9093-82849dbae654,23.63645,37.783258333333336,145,161.3,18.7,71,EGALY
2020-03-01T21:26:52Z,50ee2bf4-a35b-459b-86ce-a687f5d0085e,23.66884333333333,37.93901666666667,,211.6,0,37,PIRAEUS
2020-03-01T04:53:56Z,89bc8c00-30ac-46f0-a169-9828b59b27c1,23.58472,37.951678333333334,,288.3,3.4,52,PERAMA 
2020-03-01T16:48:24Z,a295a927-6562-4188-885b-31f86cda126d,23.683885,37.92866166666667,,219.7,0,90,AEGEAN SEA
2020-03-01T18:29:05Z,1c46a91b-90ac-4a5e-85bc-461e446ea042,23.68271,37.93091666666667,212,16.9,0,60,ARG/KOS
2020-03-01T21:57:11Z,e8dd3705-444c-418e-a82d-ea6ee1a01259,23.530091666666667,37.96546166666667,,175.8,0,60,PALOUKIA-PERAMA
2020-02-29T22:49:29Z,2065b08a-e420-4e8a-9f8d-ef1f621a597e,23.64028,37.946938333333335,264,264,0,69,THI-NAXO-PARO-PIR
2020-03-01T20:32:24Z,076431cc-5ae5-4a0f-a46c-726b56443ca5,23.68381,37.928763333333336,23,248.2,0,37,PROVA
2020-03-01T06:16:34Z,bc9adc24-0fb4-4cbd-b5a4-5f7b3b500252,23.681551666666667,37.929613333333336,32,306,0,37,
2020-03-01T01:59:19Z,b32dfbd3-6feb-4620-8aab-fa84e7a1806c,23.54829,37.95122833333333,,0,0,52,KAFIREAS.CABLE GUARD
2020-03-01T07:42:59Z,0ca387b7-27dd-483f-bc81-cd1577a251c3,23.583123333333333,37.95286833333333,94,267.2,0,80,PERAMA
2020-03-01T00:09:11Z,203d4b0c-6808-454b-ae7a-382dbd3d79e3,23.640921666666667,37.94711666666667,265,314.3,0,89,PIRAEUS
2020-03-01T00:50:28Z,dce44b8c-6c82-418a-8974-8b5df3393651,23.647855,37.93293666666667,,274.4,0,37,PATRAS
